BlockId,Label
blk_-5094368129700870149,Normal
blk_-7497624700548941327,Normal
blk_-8379691985708071045,Normal
blk_701002159220026110,Anomaly
blk_-7818643211542970972,Normal
blk_-507499221333778237,Normal
blk_7952030914986014854,Normal
blk_-3363324793799249301,Normal
blk_5972760974375530027,Anomaly
blk_-8849879282206356077,Normal
blk_-4238505764488651491,Normal
blk_5679705745083109023,Normal
blk_-7721457024706282769,Normal
blk_3349089524490727407,Normal
blk_3227908264057433494,Normal
blk_-4418374613784819935,Normal
blk_8908765903049803553,Normal
blk_1683731415378777004,Normal
blk_1148946163100376438,Normal
blk_7902902592706176722,Normal
blk_-5173240975097893705,Normal
blk_6202843087144609954,Normal
blk_2872025985392019752,Normal
blk_7412845837586743781,Normal
blk_-2451399929732090268,Normal
blk_1352879897042787952,Normal
blk_-372231015281510601,Normal
blk_4623859834655611613,Normal
blk_8937319101254017783,Normal
blk_-4275852495633603866,Normal
blk_-4951579446542809293,Normal
blk_1540255026020380453,Normal
blk_-9042902933862712853,Normal
blk_8411658121731883448,Normal
blk_-4655233009608958354,Normal
blk_-4392776129685023946,Normal
blk_-4563277571745578543,Normal
blk_8581137774591096244,Normal
blk_-4561305692078476669,Normal
blk_-3588407864313856770,Normal
blk_-9015805505710858153,Normal
blk_3230321292038601016,Normal
blk_-7153347982003285426,Normal
blk_-7656136430774779019,Normal
blk_-9127112798490391833,Normal
blk_6240989228397110331,Normal
blk_-8668349233891113031,Normal
blk_-3021905229490822954,Normal
blk_1589458432014676867,Normal
blk_5684371660221250067,Normal
blk_7674537927293375251,Normal
blk_5115094457764609037,Normal
blk_4053736364975242286,Normal
blk_-2677613263595821105,Normal
blk_-7868412154309897414,Normal
blk_-1556904630013126844,Normal
blk_-3936073435745857873,Normal
blk_-6399957348658775375,Normal
blk_6476922859843507688,Normal
blk_-3620213946227233825,Normal
blk_-2910067197740872545,Normal
blk_-9136899640657293877,Anomaly
blk_-4139933956660624681,Normal
blk_8351310481072405435,Normal
blk_1449413625019755975,Normal
blk_7371990802134007183,Normal
blk_-7782748091573440855,Normal
blk_1440112563202386514,Normal
blk_-80207777560170270,Normal
blk_-6829067152831195780,Normal
blk_4220080065683639953,Normal
blk_1562394985153044726,Normal
blk_-7059045383123437259,Normal
blk_-4355753205372769937,Normal
blk_-8933687403704794854,Normal
blk_8143648867971691336,Normal
blk_6294572396909830202,Normal
blk_-1716295386405014363,Anomaly
blk_6016064933361993427,Normal
blk_-7486589805211840101,Normal
blk_-3046976422220445257,Normal
blk_7459515910627924526,Normal
blk_-5378687437232453525,Normal
blk_-335247823972050832,Normal
blk_8213962517275931949,Normal
blk_6996194389878584395,Anomaly
blk_7690880448956004912,Normal
blk_7593769786685468136,Normal
blk_8713010324685126312,Normal
blk_1073826905170310244,Normal
blk_4399265088630393202,Normal
blk_-222029290677631349,Normal
blk_6513249857518959145,Normal
blk_-613310639544524402,Normal
blk_4669361410213770727,Normal
blk_-3103757479944724242,Normal
blk_-8277028470939228092,Normal
blk_-2244869696190821911,Normal
blk_-6192251633256770063,Normal
blk_4142805465993811869,Normal
blk_-7067657815457266165,Normal
blk_-3512474816197212754,Normal
blk_1426587436495779349,Normal
blk_5644969624268184262,Normal
blk_-5900277364256628173,Normal
blk_-784652232591926294,Normal
blk_-4127981976039029641,Normal
blk_-8758056911059469575,Normal
blk_1460751377154685220,Normal
blk_-374174477480115243,Normal
blk_-4837077283937543234,Normal
blk_1639707122986550717,Normal
blk_-6969099816034951706,Normal
blk_6297759952070068002,Normal
blk_-5487256688407220259,Normal
blk_-4304814089432429626,Normal
blk_4705315214482906794,Normal
blk_-7432591640455552885,Normal
blk_-6537466496668089147,Anomaly
blk_7479126901586001322,Normal
blk_-944018919884549370,Normal
blk_6411104710787513147,Normal
blk_248958152944908748,Normal
blk_8890879494500818827,Normal
blk_-3124349511477631639,Normal
blk_-7352135337396764899,Normal
blk_-3068938607837722121,Anomaly
blk_6726807276859876853,Normal
blk_5192032012976533948,Normal
blk_9097589278338830437,Anomaly
blk_-230287356461348433,Normal
blk_-5906536695141636021,Normal
blk_-7507751857188373423,Normal
blk_4017045215773615436,Normal
blk_-3597884162725169197,Normal
blk_4522414990332112857,Normal
blk_8877926249623760255,Normal
blk_943877193253572222,Normal
blk_108388222867337380,Normal
blk_8481640719132794798,Anomaly
blk_-8130910895347126837,Normal
blk_-8128342598173389199,Normal
blk_8531795826816713255,Normal
blk_-8931300634719053780,Normal
blk_-7343345909808079511,Normal
blk_-1645184383895626027,Normal
blk_-169336211251392088,Normal
blk_-8144749538854728020,Normal
blk_-763367518040273463,Normal
blk_-7962432338031279850,Normal
blk_4554154447628583767,Normal
blk_-4264857707432017102,Normal
blk_2534297511499745408,Normal
blk_4053486809192573438,Normal
blk_-4837790289558149883,Normal
blk_5586758753117836290,Normal
blk_-2173037796466530436,Normal
blk_-763340821576419513,Normal
blk_2659518696575249032,Normal
blk_4071817587713412286,Normal
blk_4380651012826785390,Normal
blk_1781450259419721043,Normal
blk_5715340916077198372,Normal
blk_540957600340422240,Normal
blk_-6088897233047541670,Normal
blk_2604357086536514618,Normal
blk_-4600828691964089433,Normal
blk_588762048063777382,Normal
blk_-5395347606680317869,Normal
blk_8561387533798616307,Normal
blk_-3993205650421353822,Normal
blk_-3201199193632729041,Normal
blk_-3947789909180110810,Normal
blk_6770341057479027756,Normal
blk_-4245884509761907623,Normal
blk_4235410580521227742,Normal
blk_-6004719982658727637,Normal
blk_3145780635002338974,Normal
blk_-7652968162044598536,Normal
blk_-7830814411989394603,Normal
blk_-8631932806821714478,Normal
blk_7202094736919640155,Normal
blk_7493093075809134379,Normal
blk_3534776064824675708,Normal
blk_89043117152223832,Normal
blk_-554408357563738479,Normal
blk_-1139133120118457096,Normal
blk_-8862018685830620375,Normal
blk_-5840304652811462326,Normal
blk_-4331879315728370190,Normal
blk_-715403788829056759,Normal
blk_-9005057044375448364,Normal
blk_-5298764924147099203,Normal
blk_-1307062314996248132,Normal
blk_-3155012969444084098,Normal
blk_-4778083965554504024,Normal
blk_9005594748879624622,Normal
blk_8116877416835639420,Normal
blk_4799300610656681097,Normal
blk_3045899011627447201,Normal
blk_2765909506808566429,Normal
blk_7819129300327159896,Anomaly
blk_-2216390372311754721,Normal
blk_-8349231762021923609,Normal
blk_-2508904373270313356,Normal
blk_-1681642163444236569,Normal
blk_-5191483529943376006,Normal
blk_-1746784178935800465,Normal
blk_1611860131107745974,Normal
blk_8955019103629391894,Anomaly
blk_5397221366973383652,Normal
blk_5564689297816778868,Normal
blk_4053212242064207334,Normal
blk_-74754443169577828,Normal
blk_-3884790930885218083,Normal
blk_7548483502617404629,Normal
blk_-2701274357009661687,Normal
blk_-3486742795448612987,Normal
blk_2992152303041103889,Normal
blk_5613593155747135908,Normal
blk_-7155871514191349293,Normal
blk_4286887258695531717,Normal
blk_-7900804591003410408,Normal
blk_3143321281817584504,Normal
blk_-7395604080089833063,Normal
blk_-2245335370460878370,Normal
blk_1274033016737732607,Normal
blk_-8497592682221017946,Anomaly
blk_889297096084989504,Normal
blk_1724438108703349443,Normal
blk_-1070954679866613194,Normal
blk_-1788791724654485685,Normal
blk_5462701400581778732,Normal
blk_-5055118213812036797,Normal
blk_-6305743837605025152,Normal
blk_-259900853593844627,Normal
blk_5613090167071551395,Normal
blk_-6192092348247747864,Normal
blk_6185080588442558564,Normal
blk_-6744501669016713784,Anomaly
blk_3918246739661226017,Normal
blk_8009320766684557243,Normal
blk_-1684817047960657757,Normal
blk_1615927805071958791,Normal
blk_4702309694410023062,Normal
blk_4556171374767348067,Normal
blk_-8060193638280842709,Normal
blk_2156857552808328987,Normal
blk_3939134033317985279,Normal
blk_-3193714964063513309,Normal
blk_5748056829675477967,Normal
blk_6638690719254841214,Normal
blk_8156630571199498984,Normal
blk_5537344225702883577,Normal
blk_-4307485565198538072,Normal
blk_-2722540103238225056,Normal
blk_2342220141680518439,Normal
blk_6240135272768872627,Normal
blk_7673521155682042236,Normal
blk_3435294529840735832,Normal
blk_5649485739215891691,Normal
blk_4841971360508741403,Normal
blk_-8638778811010247024,Normal
blk_-6517552818221073572,Normal
blk_-8128417293377304403,Normal
blk_5735004276172769844,Normal
blk_2673637866319927538,Normal
blk_5444950174402880222,Normal
blk_-8281908267074444310,Normal
blk_6848194859488597288,Normal
blk_3938690374896060047,Normal
blk_2199887835059076970,Normal
blk_4169736694110692721,Normal
blk_-4669365591142855011,Normal
blk_7008317278935073425,Normal
blk_4833200478948385444,Normal
blk_-7111252981052520008,Normal
blk_1092792075716742018,Normal
blk_-5139864207570288963,Normal
blk_-622753372607277871,Normal
blk_-7913377407172452154,Normal
blk_7436504663199074379,Normal
blk_-7613956579335686377,Normal
blk_28535570586428730,Normal
blk_-5812174582120395309,Normal
blk_1529311924183425240,Normal
blk_8000452484475230350,Normal
blk_-2990230332169802350,Normal
blk_-1410839398898145137,Normal
blk_1971311969787840039,Normal
blk_-2285358728558255484,Normal
blk_748527961806084329,Normal
blk_-5516578854207881526,Normal
blk_6438257094005592492,Normal
blk_-67897746448958425,Anomaly
blk_-9108242953885211417,Normal
blk_-5745768421882383574,Normal
blk_-69503238066861852,Normal
blk_5603783715346298163,Normal
blk_-4120928633340005812,Normal
blk_6650314982099501947,Normal
blk_1299836731344159491,Normal
blk_-4988806150874083606,Normal
blk_-6514681632077448506,Normal
blk_-3277928405045139942,Normal
blk_-8242916321495438441,Normal
blk_-8293983907909156904,Normal
blk_2075715358611234520,Normal
blk_7322955563098469672,Normal
blk_942782950815104487,Normal
blk_1819115441742884087,Normal
blk_7082151245718002140,Normal
blk_-3727175694322392368,Normal
blk_-7300835887062415762,Normal
blk_5672004277679218254,Normal
blk_3506985819488215456,Normal
blk_3582726127471843676,Normal
blk_-3613883287416550378,Normal
blk_2174144021266408705,Normal
blk_-2720637654072551626,Anomaly
blk_-2341861795814500369,Normal
blk_-8841093050329591989,Normal
blk_-714579185617585133,Normal
blk_-1886418534960699668,Normal
blk_-3159339511393794284,Normal
blk_-1987525251527804097,Normal
blk_1278260098163377340,Normal
blk_-1868969563657782257,Normal
blk_-3940003847076521430,Normal
blk_6734787562860349081,Normal
blk_1026709472162480061,Normal
blk_-7280048952713129895,Normal
blk_4863651184534977260,Normal
blk_-5487823435302954300,Normal
blk_4563315343686099302,Normal
blk_-9085366085282495043,Normal
blk_-430185820896706768,Normal
blk_38858452797690001,Normal
blk_3442630858499516318,Normal
blk_-6962417809783610869,Normal
blk_7400042867088799106,Normal
blk_-8051434581784315392,Normal
blk_2597537355065248179,Normal
blk_8421285243040020387,Normal
blk_-6215051590034285968,Anomaly
blk_-8577364683240573489,Normal
blk_-199169256690054070,Normal
blk_-8374141385202926584,Normal
blk_-6980970548005135450,Normal
blk_-9045824466198571738,Normal
blk_3475029051806409890,Normal
blk_4683621961716800358,Normal
blk_-8919971674781754205,Normal
blk_1416575559341761486,Normal
blk_-547930162582080362,Normal
blk_4035025877450930522,Normal
blk_5110659036916292485,Normal
blk_-5777323440206417557,Normal
blk_1853867290819708500,Normal
blk_2884359235897506198,Normal
blk_-5993727911337046630,Normal
blk_7736842835267228385,Normal
blk_206960080574461719,Normal
blk_7868198159577807914,Normal
blk_-472674641494054347,Normal
blk_1344575558593443180,Anomaly
blk_-4865181328034402833,Normal
blk_-7091148896499539565,Normal
blk_-4458600638245535731,Normal
blk_362987927012556915,Normal
blk_-6305569172427448687,Normal
blk_2950902956284364217,Normal
blk_6907524483892702149,Normal
blk_-2513995447298466051,Normal
blk_3312479829588352387,Normal
blk_6453812640398027783,Normal
blk_8875426884107504658,Normal
blk_-7867287144561315969,Normal
blk_8561889983942848766,Normal
blk_-4475419273033674076,Normal
blk_4784801970120626667,Normal
blk_-2195201456641508025,Anomaly
blk_-6811931078489267475,Normal
blk_-8526721591004363754,Normal
blk_-8790688002692614734,Normal
blk_6690882196283280422,Normal
blk_7575044730514799684,Normal
blk_7005376053457374549,Normal
blk_-4393206553455676421,Normal
blk_-7701660916781179132,Normal
blk_8820868098089071466,Normal
blk_-3339442083214320151,Normal
blk_4720206083422093515,Normal
blk_5212315083187690708,Normal
blk_1898127272120012404,Normal
blk_2114757515447330828,Normal
blk_-6851500073529477436,Normal
blk_-5126677003513870097,Normal
blk_-9068615624661165001,Normal
blk_-5398865867285538481,Normal
blk_8863332299423765672,Normal
blk_735230018720340584,Normal
blk_8598711603204729775,Normal
blk_-4080668398987783451,Normal
blk_1958700466290736360,Normal
blk_8883855127181109250,Normal
blk_-892778597700109663,Normal
blk_3045128510381293992,Normal
blk_4852227678728169541,Normal
blk_-1954051922809122540,Normal
blk_3720004246619940820,Normal
blk_3468867675012130663,Normal
blk_-2577203220897864550,Normal
blk_4575784335805628598,Normal
blk_-8953831374175275849,Normal
blk_1049980645632873078,Normal
blk_-3877114860321165275,Normal
blk_3968888450229681966,Normal
blk_6869596581301612441,Normal
blk_-922774857171843614,Normal
blk_-5104307498462463319,Normal
blk_5733697727995621521,Normal
blk_432918229494965736,Normal
blk_-6218671290503112150,Normal
blk_4457332016596102624,Normal
blk_-911884192120662511,Anomaly
blk_-7756654665740031310,Normal
blk_1730551844709841211,Normal
blk_8031520013621007047,Normal
blk_-4208697111832556183,Normal
blk_-6120634070609301891,Anomaly
blk_1243636815645313137,Normal
blk_5096786841402148217,Normal
blk_-8648677812886044963,Normal
blk_6214308317443107609,Normal
blk_5119717712674148000,Normal
blk_-8609793009794270463,Normal
blk_-5022934738016444657,Normal
blk_-7329382564907695840,Normal
blk_-3297583058832216233,Normal
blk_-4689863241696840376,Normal
blk_-3409333096954166002,Normal
blk_1501186957439786881,Normal
blk_-3294023464311764820,Normal
blk_-3763250954728885078,Normal
blk_1917269909753625436,Normal
blk_-535563017189130303,Normal
blk_337612939776771733,Normal
blk_6881232372021010564,Normal
blk_4974344659453232333,Normal
blk_3685486215543505577,Normal
blk_284931589723578185,Normal
blk_-6464217413475670280,Normal
blk_8651970783815872348,Anomaly
blk_-7047274469840527105,Normal
blk_774317804381576520,Normal
blk_-7120182637074412886,Normal
blk_2800083394384206194,Normal
blk_-3426596964882559304,Normal
blk_1612022128356971620,Normal
blk_4322384722483793854,Normal
blk_4754714572357674314,Normal
blk_7179275966093935732,Normal
blk_4311838705410109180,Normal
blk_-5448805372246288321,Normal
blk_-1753953838883947839,Normal
blk_-791382995144058716,Normal
blk_8716384155688814312,Normal
blk_-7753866805176677192,Normal
blk_5449677523647931096,Normal
blk_-857843537101074725,Normal
blk_7706269014155130951,Normal
blk_-647693140379175704,Normal
blk_-5397197503171007450,Normal
blk_2587833190181873674,Normal
blk_6553770009820808101,Normal
blk_-3301200144671765739,Normal
blk_7836599949084137732,Normal
blk_-2545011703468450521,Normal
blk_81484413561340482,Normal
blk_6941781789556414113,Normal
blk_8587674820620114040,Normal
blk_-2411112741360402213,Normal
blk_-1951685536649037915,Normal
blk_25976358701158675,Normal
blk_3437074093591142187,Normal
blk_8994198928626593670,Normal
blk_6907684877329407267,Normal
blk_6356530834162938708,Normal
blk_-7584144009490110982,Normal
blk_3708679726899046099,Anomaly
blk_-9179669726036525881,Normal
blk_-1580483416105945048,Normal
blk_-8304130304679560681,Normal
blk_-1325285353868707692,Normal
blk_3400714396238555709,Normal
blk_-628393114708906885,Normal
blk_-3395494966792621651,Normal
blk_-3688009783939489932,Normal
blk_-5063880393548408160,Normal
blk_-6401842088507829089,Normal
blk_2981260966761681916,Normal
blk_347941435827549352,Normal
blk_-5127861346145207325,Normal
blk_-6091929444695782420,Normal
blk_-8461830959047010307,Normal
blk_3421714795444045164,Normal
blk_-7890161096442669620,Normal
blk_3162515071353181328,Normal
blk_-9098716497394465670,Normal
blk_5319467019475238301,Normal
blk_-1633134079874686446,Normal
blk_3419473068446392334,Normal
blk_-6225358884704552981,Normal
blk_4654521247847596029,Normal
blk_8720307910510826324,Normal
blk_286591920787698156,Normal
blk_-1591648914287542576,Normal
blk_6031543124473338364,Normal
blk_-2341442820817868443,Normal
blk_3037289840442467886,Normal
blk_2276091687132434385,Normal
blk_-2975495930768570966,Normal
blk_-5018360761789197281,Normal
blk_-4225629858708481301,Normal
blk_-109456568993863716,Normal
blk_-5497569976823728852,Normal
blk_3215408970423342082,Normal
blk_6456711506643537703,Normal
blk_444477623196096473,Normal
blk_7643989766752441032,Normal
blk_-6503589329503972264,Normal
blk_402188237016789420,Normal
blk_-1258521630955195684,Normal
blk_-268948378664713479,Normal
blk_-803636530188696683,Normal
blk_-3857897888138078980,Normal
blk_-8840533539329242262,Anomaly
blk_-3754531944538604814,Normal
blk_1500885769104395323,Normal
blk_-3995475431960580053,Normal
blk_6966346268306189309,Normal
blk_2461740457978837022,Normal
blk_-2295854961910844802,Normal
blk_-1793440627902048967,Normal
blk_-967996491121599783,Anomaly
blk_8074554329320973368,Normal
blk_3566774290336383794,Normal
blk_-1272279348869363570,Normal
blk_9097775552974785346,Normal
blk_3357586749651102496,Normal
blk_6048785466633428269,Normal
blk_-6355996703463363891,Normal
blk_7976374953602198954,Anomaly
blk_-3211830089302158083,Normal
blk_7766085183593570655,Normal
blk_5167504939897379757,Normal
blk_744256489514988550,Normal
blk_-1541612089083514964,Anomaly
blk_51938264126697449,Normal
blk_-8041444781449837075,Normal
blk_3607383128245769915,Normal
blk_6146077835358913516,Normal
blk_-6099204103352175184,Normal
blk_9074813019872588210,Normal
blk_74526572779202301,Normal
blk_-4595675370747457361,Normal
blk_-3684892189577789912,Normal
blk_-7939545807945425534,Normal
blk_5073858743108971792,Anomaly
blk_7022118002618393506,Normal
blk_-5509402452539751445,Normal
blk_-1901691337946059144,Normal
blk_-8196635271920512875,Normal
blk_4894939399782057131,Normal
blk_3735618399386872325,Normal
blk_8165490604725507886,Anomaly
blk_1014709015023820357,Normal
blk_-5931052486959928515,Normal
blk_-4335647835265673001,Normal
blk_-7854206162767030463,Anomaly
blk_940634972741483288,Normal
blk_3965167430091492016,Normal
blk_-1317531069481353823,Anomaly
blk_-1954562868979169509,Normal
blk_-3274811433101601242,Normal
blk_984344016805281800,Normal
blk_-554962465077491367,Normal
blk_-3851103428183249,Normal
blk_8551077834604552613,Normal
blk_852377736895421769,Normal
blk_-5596543004452674793,Normal
blk_-2712841911883766654,Normal
blk_-850155005229956998,Normal
blk_-701885232537280236,Normal
blk_4680571457325374318,Normal
blk_-8034831730874008276,Normal
blk_-1367791385050552597,Normal
blk_6636226480968526462,Normal
blk_-5055412641273012815,Normal
blk_4972429293214762254,Normal
blk_5834837691708437956,Normal
blk_5991542470014389387,Normal
blk_-685512983306133004,Normal
blk_-1393118450779914221,Normal
blk_3261897387625726540,Normal
blk_3437143421035877279,Normal
blk_-1609765620564988115,Normal
blk_-1956948421218739003,Normal
blk_3766344663623304814,Normal
blk_-621187439109159974,Normal
blk_-1121858602935306008,Normal
blk_-7166549631347336096,Normal
blk_3582004239879770494,Normal
blk_6894611178889010356,Normal
blk_-2449203504484604368,Normal
blk_4579758725772167638,Normal
blk_-6016419927344806254,Normal
blk_-1507992907930766879,Normal
blk_3578383221532715972,Normal
blk_5142953981503367143,Normal
blk_744654373031502116,Normal
blk_-3588907508228123713,Normal
blk_7888946331804732825,Normal
blk_-6570641856734144247,Normal
blk_7112179230669440940,Normal
blk_-372649040274155558,Normal
blk_-9114440124443488947,Normal
blk_5467209768808489087,Normal
blk_5287195192806632150,Normal
blk_6546110570796576945,Normal
blk_5012742867973631557,Normal
blk_-4756111619693863188,Normal
blk_-7415158834895919853,Normal
blk_-7816225501878017781,Normal
blk_-6860867585855506023,Normal
blk_-6499888906525186575,Normal
blk_-4429793941832412937,Normal
blk_6868382892608822116,Normal
blk_5892732490436842720,Normal
blk_3612656771142794646,Normal
blk_5071695624719709460,Normal
blk_921411419154121436,Normal
blk_-2573758889055054700,Normal
blk_4676087162875644238,Normal
blk_8507700218588425722,Normal
blk_5266480863487866994,Normal
blk_5913489691049561837,Normal
blk_-8526516225665487646,Normal
blk_5436901023524689203,Normal
blk_1237208774656316172,Normal
blk_5782302342707141533,Anomaly
blk_-4518817295592150761,Normal
blk_-1125562161725129359,Normal
blk_3470882588004349433,Normal
blk_-3236982856065144982,Normal
blk_-776371968789955753,Normal
blk_-7871180387978590368,Normal
blk_-7010112420097080833,Normal
blk_998788538234313747,Normal
blk_6097187016557534416,Normal
blk_8359282243099177241,Anomaly
blk_527093670469821142,Normal
blk_7954110379488499927,Normal
blk_-5661539734105910778,Normal
blk_1014812497566120738,Normal
blk_-9207633898597100876,Normal
blk_6936669305011437972,Normal
blk_-8958037550411401283,Normal
blk_-4623940423453806649,Normal
blk_4038672314214420373,Normal
blk_-4898344752490597740,Normal
blk_-2584538352939151800,Normal
blk_857670452400349447,Normal
blk_5165775997505392379,Normal
blk_-1130958937257014220,Normal
blk_-5201712376138741934,Normal
blk_2729615874339867636,Normal
blk_6140155344139796160,Normal
blk_5185727082066906596,Normal
blk_8464056021668582878,Anomaly
blk_-6065971663402137048,Normal
blk_-4000857859416113044,Normal
blk_-9113469695527474856,Normal
blk_-392866226495780807,Normal
blk_-3496808012466843140,Normal
blk_2786502979472789668,Normal
blk_-2753778677999956371,Normal
blk_-3566180740999303342,Normal
blk_-6147654713300647541,Normal
blk_2850338959579776973,Normal
blk_-235743506614322547,Normal
blk_-2413924870830373005,Normal
blk_-2017517834676552938,Normal
blk_-5463384113993637643,Normal
blk_5950002548549788816,Normal
blk_-2403092646030213287,Normal
blk_7618159856659185153,Normal
blk_4856800900595244122,Normal
blk_4561140075713754008,Normal
blk_-219011296641197419,Normal
blk_-3938063505364989723,Normal
blk_-6184374705245612746,Normal
blk_4164246192895089138,Normal
blk_-7545634922547050724,Normal
blk_1413283769831260174,Normal
blk_3366643629592317257,Normal
blk_-7411989991979366323,Normal
blk_6707650574394378606,Normal
blk_-3488136620514370542,Normal
blk_9148442421530482614,Anomaly
blk_2925309086679187170,Normal
blk_-1033194441533613009,Normal
blk_3312311969155556505,Normal
blk_-1857742718218650697,Normal
blk_-8588836492334626565,Normal
blk_-5910244134265471249,Normal
blk_-1970608547039824592,Normal
blk_7183566620789659043,Normal
blk_2105431985135084796,Normal
blk_5908206538552454113,Anomaly
blk_8686779298165385949,Anomaly
blk_-118377932304695936,Normal
blk_-7768799077315881432,Normal
blk_-8116075743104399530,Normal
blk_-4775557500239815055,Normal
blk_7033723991012341652,Normal
blk_-2099180999893725000,Normal
blk_1694634485472016494,Normal
blk_3043508239071596996,Normal
blk_-1706475075899716889,Normal
blk_6836785670184598075,Normal
blk_-6607317288150277512,Normal
blk_2290822067101571981,Normal
blk_4736998754431026898,Normal
blk_6662319198819060142,Normal
blk_5272711209968890389,Normal
blk_6057761715277511921,Normal
blk_-1242469994451814405,Normal
blk_-1596352699890616985,Normal
blk_7285652177246701840,Normal
blk_-3566986397461511367,Normal
blk_-3623769329833701123,Normal
blk_-7239963828641284711,Normal
blk_4733454378976750662,Normal
blk_-5012193451136170520,Normal
blk_-3738577576050588362,Normal
blk_-7679809514407280228,Normal
blk_7483108903978801762,Normal
blk_1725518069773203893,Normal
blk_1801076374605301632,Normal
blk_-1148561191067180742,Normal
blk_-2632859391144617158,Normal
blk_-5552198950251170428,Normal
blk_6241141267506413726,Normal
blk_-4384328625926759710,Normal
blk_-8458677985457595120,Normal
blk_-2188719736852532166,Normal
blk_1038603902414757864,Normal
blk_6895451741188006302,Normal
blk_-458519228782014993,Normal
blk_-1297733642260145528,Normal
blk_-7229392806013851426,Normal
blk_8245176888463908788,Normal
blk_-5428675155319954540,Normal
blk_6274190714791435996,Normal
blk_-4390075694443983500,Normal
blk_-8750570366176221489,Normal
blk_-285391931962608466,Normal
blk_-1284619792482091323,Normal
blk_405558883659142335,Normal
blk_-4755278606400715308,Normal
blk_8976798864166904383,Normal
blk_-4796977609395773139,Normal
blk_-6497092944200894578,Normal
blk_9008083263314730567,Normal
blk_4543662959522611842,Normal
blk_1512418518541883133,Normal
blk_2036139027497330035,Normal
blk_-260330801115224305,Normal
blk_5959110835664144035,Normal
blk_-8504641398453051746,Normal
blk_642569383131631102,Normal
blk_1481874527680898097,Normal
blk_2465025294704528058,Normal
blk_2428195746941385649,Normal
blk_-2506422312952871886,Normal
blk_-7485400487074609549,Normal
blk_-7267604718294890187,Normal
blk_7236230406991522928,Normal
blk_959455184795392426,Normal
blk_-8712137329502950849,Normal
blk_-4513591171662353411,Normal
blk_-2570044903995223774,Normal
blk_7264295638447748849,Normal
blk_8088019087258381942,Normal
blk_-4584803560480081316,Normal
blk_-250264036841950616,Normal
blk_1026063705722830071,Normal
blk_-2134795351658315281,Normal
blk_3801686599099734912,Normal
blk_-8007494476544883747,Normal
blk_5802078870340405089,Anomaly
blk_4667932484995778820,Normal
blk_-2514943868333422655,Normal
blk_4188646353652521875,Normal
blk_-4845663345676718484,Anomaly
blk_-4194977335586343802,Anomaly
blk_-848310470870248672,Normal
blk_-894228731992328663,Normal
blk_762161430015263190,Normal
blk_-6405370217663875857,Normal
blk_-4156318992242949949,Normal
blk_7878745096091055936,Normal
blk_-7352040093556441007,Normal
blk_-4482544533812196974,Normal
blk_-5248865599905712159,Normal
blk_-1017450244660796320,Normal
blk_-7726484377339282361,Normal
blk_1101766275217118470,Normal
blk_263234557905107333,Normal
blk_-9032590483414812008,Normal
blk_-3538154596208147056,Normal
blk_925282495352017642,Normal
blk_8188962513161077300,Normal
blk_-981424045300224122,Normal
blk_-496692173417080186,Anomaly
blk_-288479956229310325,Normal
blk_7522646479875695956,Normal
blk_6746381417439056631,Normal
blk_-7742733517207493078,Normal
blk_4161176423544535120,Normal
blk_-2392663591495690183,Normal
blk_-7249471989513323835,Normal
blk_511207092252594982,Normal
blk_1801170378082948555,Normal
blk_-5742952268452118647,Normal
blk_4779773048451916011,Normal
blk_3593817325079977027,Normal
blk_2425075867938884213,Normal
blk_7183348168665263943,Normal
blk_2367715007929510992,Normal
blk_2050831701154757595,Normal
blk_3764765664898658790,Normal
blk_-860867545572869811,Normal
blk_2692065576257731147,Normal
blk_2820800942689463536,Normal
blk_-2356482106336783696,Normal
blk_356765806454643931,Normal
blk_-3488949042233837395,Normal
blk_-2269556443890815323,Normal
blk_-2931690694166330009,Normal
blk_-471789536396749586,Normal
blk_8729768707867317330,Anomaly
blk_7808639739744590056,Normal
blk_-677348930061485048,Normal
blk_2578285390478434508,Normal
blk_-2259725548299864108,Normal
blk_-5665587988764099013,Normal
blk_-7044024876920809411,Anomaly
blk_-7907894333251405247,Normal
blk_6155012273887249412,Normal
blk_4174162920863021853,Normal
blk_-3250116940218836857,Normal
blk_-4529758768468134175,Normal
blk_-4173820334344338362,Normal
blk_2010651056682934790,Normal
blk_2266523738856369581,Normal
blk_7370663492155908295,Normal
blk_4258870695102939492,Normal
blk_-1241352113331323905,Normal
blk_1630801256720409402,Normal
blk_3704843856984068067,Normal
blk_-83981885583574265,Normal
blk_3486903855104836496,Normal
blk_-1659229016253843607,Normal
blk_794936520045011015,Normal
blk_3261052715820928713,Normal
blk_3620841584682055252,Normal
blk_6218282207034677103,Normal
blk_2895168403459429076,Normal
blk_4430966604404067856,Normal
blk_6961916728958662219,Normal
blk_-1137419084669065,Normal
blk_-2141550826768468000,Normal
blk_-1449625639595221288,Normal
blk_-3055344908410833247,Normal
blk_7338966194082389851,Normal
blk_-5398164368594368176,Normal
blk_1561369162754449142,Normal
blk_4050260961773585309,Normal
blk_-5676625703171991730,Normal
blk_3051854073297862097,Normal
blk_4659954519485628054,Normal
blk_8797277267092920047,Normal
blk_6981892115139285164,Normal
blk_4342903945152693225,Normal
blk_-7682876117389359740,Normal
blk_4485134173556313549,Normal
blk_4397706685061717945,Normal
blk_482174472906277965,Normal
blk_-4673458665007814796,Normal
blk_3367394037774496318,Normal
